NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
1217,S,1,[D] Bacteria; [P] Calditrichaeota; [C] Calditrichae; [O] Calditrichales; [F] Calditrichaceae; [G] Caldithrix; [S] Caldithrix abyssi;
1218,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Marinilabiliaceae; [G] Alkalitalea; [S] Alkalitalea saponilacus;
1218,S,4,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Prolixibacteraceae; [G] unknown; [S] Prolixibacteraceae bacterium WC007;
1218,S,5,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Salinivirgaceae; [G] Salinivirga; [S] Salinivirga cyanobacteriivorans;
1218,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] Cytophagaceae; [G] Runella; [S] Runella sp. HYN0085;
1218,G,12,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] Cytophagaceae; [G] Spirosoma;
1218,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] Cytophagaceae; [G] Spirosoma; [S] Spirosoma pollinicola;
1219,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium botulinum;
1220,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium botulinum;
1221,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium botulinum;
1222,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Eubacteriaceae; [G] Acetobacterium; [S] Acetobacterium woodii;
1223,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Listeriaceae; [G] Listeria; [S] Listeria weihenstephanensis;
1225,C,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria;
1225,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Mycobacteriaceae; [G] Mycolicibacillus; [S] Mycolicibacillus koreensis;
1225,F,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae;
1225,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Allokutzneria; [S] Allokutzneria albata;
1226,S,4,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Ligilactobacillus; [S] Ligilactobacillus ruminis;
1226,O,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales;
1226,G,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium;
1226,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium saccharobutylicum;
1226,S,12,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptostreptococcaceae; [G] Clostridioides; [S] Clostridioides difficile;
1226,G,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermoanaerobacterales; [F] Thermoanaerobacterales Family III. Incertae Sedis; [G] Caldicellulosiruptor;
1227,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Hungateiclostridiaceae; [G] Thermoclostridium; [S] Thermoclostridium stercorarium;
1228,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Hungateiclostridiaceae; [G] Thermoclostridium; [S] Thermoclostridium stercorarium;
1229,S,7,[D] Bacteria; [P] Firmicutes; [C] Tissierellia; [O] Tissierellales; [F] Gottschalkiaceae; [G] Gottschalkia; [S] Gottschalkia acidurici;
1230,G,28,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Leptospirales; [F] Leptospiraceae; [G] Leptospira;
1230,S,4,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Leptospirales; [F] Leptospiraceae; [G] Leptospira; [S] Leptospira mayottensis;
1231,C,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria;
1231,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinopolysporales; [F] Actinopolysporaceae; [G] Actinopolyspora; [S] Actinopolyspora erythraea;
1231,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium frankenforstense;
1231,G,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Frankiales; [F] Frankiaceae; [G] Frankia;
1231,S,15,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Frankiales; [F] Frankiaceae; [G] Frankia; [S] Frankia casuarinae;
1231,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Propionibacterium; [S] Propionibacterium freudenreichii;
1231,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Amycolatopsis; [S] Amycolatopsis mediterranei;
1231,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Prauserella; [S] Prauserella marina;
1231,F,8,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae;
1231,S,7,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Kitasatospora; [S] Kitasatospora aureofaciens;
1231,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1231,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces olivoreticuli;
1231,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. SYP-A7193;
1232,S,3,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Tannerellaceae; [G] Tannerella; [S] Tannerella forsythia;
1232,S,3,[D] Bacteria; [P] Ignavibacteriae; [C] Ignavibacteria; [O] Ignavibacteriales; [F] Melioribacteraceae; [G] Melioribacter; [S] Melioribacter roseus;
1233,G,4,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] Cytophagaceae; [G] Spirosoma;
1235,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Lachnospiraceae; [G] Anaerostipes; [S] Anaerostipes rhamnosivorans;
1236,S,2,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae; [G] Thermodesulfobacterium; [S] Thermodesulfobacterium geofontis;
1236,S,1,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Kosmotogales; [F] Kosmotogaceae; [G] Mesotoga; [S] Mesotoga infera;
1237,S,1,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Kosmotogales; [F] Kosmotogaceae; [G] Mesotoga; [S] Mesotoga infera;
1238,S,10,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter; [S] Campylobacter fetus;
1239,S,31,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. 769;
1239,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. RTd22;
1240,S,7,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium animalis;
1240,G,9,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium;
1240,S,5,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium casei;
1240,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium crudilactis;
1240,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Amycolatopsis; [S] Amycolatopsis mediterranei;
1240,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Kibdelosporangium; [S] Kibdelosporangium phytohabitans;
1240,S,5,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptosporangiales; [F] Thermomonosporaceae; [G] Thermomonospora; [S] Thermomonospora curvata;
1241,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Salinivirgaceae; [G] Salinivirga; [S] Salinivirga cyanobacteriivorans;
1242,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces rapamycinicus;
1243,C,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria;
1243,G,31,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1243,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces davaonensis;
1243,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces hygroscopicus;
1243,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces rapamycinicus;
1243,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. HM190;
1243,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces vietnamensis;
1244,G,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus;
1244,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1244,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptosporangiales; [F] Thermomonosporaceae; [G] Thermomonospora; [S] Thermomonospora amylolytica;
1245,S,6,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Nautiliales; [F] Nautiliaceae; [G] Cetia; [S] Cetia pacifica;
1246,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Nautiliales; [F] Nautiliaceae; [G] Cetia; [S] Cetia pacifica;
1247,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. Z022;
1248,S,9,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. Z022;
1249,S,7,[D] Bacteria; [P] Balneolaeota; [C] unknown; [O] unknown; [F] unknown; [G] Candidatus Cyclonatronum; [S] Candidatus Cyclonatronum proteinivorum;
1250,G,17,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus;
1250,S,5,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus sp. AHMU CJ021;
1251,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus hoggarensis;
1252,G,8,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus;
1252,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus hoggarensis;
1253,S,1,[D] Bacteria; [P] Thermodesulfobacteria <phylum>; [C] Thermodesulfobacteria; [O] Thermodesulfobacteriales; [F] Thermodesulfobacteriaceae; [G] Caldimicrobium; [S] Caldimicrobium thiodismutans;
1254,S,18,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. SM18;
1255,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. SM18;
1256,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. SM18;
1257,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Enterococcaceae; [G] Enterococcus; [S] Enterococcus avium;
1258,S,10,[D] Bacteria; [P] Bacteroidetes; [C] Chitinophagia; [O] Chitinophagales; [F] Chitinophagaceae; [G] Panacibacter; [S] Panacibacter ginsenosidivorans;
1259,G,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Malaciobacter;
1259,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Malaciobacter; [S] Malaciobacter canalis;
1260,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Malaciobacter; [S] Malaciobacter canalis;
1261,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Malaciobacter; [S] Malaciobacter canalis;
1262,S,4,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Selenomonadales; [F] Sporomusaceae; [G] Methylomusa; [S] Methylomusa anaerophila;
1263,C,10,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria;
1263,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Amycolatopsis; [S] Amycolatopsis orientalis;
1263,F,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae;
1263,G,78,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1263,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. 2323.1;
1263,S,13,[D] Bacteria; [P] Firmicutes; [C] Tissierellia; [O] Tissierellales; [F] Peptoniphilaceae; [G] Peptoniphilus; [S] Peptoniphilus harei;
1264,C,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria;
1264,G,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1264,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. 2323.1;
1264,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. endophyte_N2;
1265,S,6,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus sp. AHMU CJ021;
1266,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus sp. AHMU CJ021;
1267,G,31,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1267,S,19,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces niveus;
1267,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. CB01881;
1267,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. M56;
1268,G,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiales Family XVII. Incertae Sedis; [G] Thermaerobacter;
1268,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiales Family XVII. Incertae Sedis; [G] Thermaerobacter; [S] Thermaerobacter sp. PB12/4term;
1269,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermosediminibacterales; [F] Tepidanaerobacteraceae; [G] Biomaibacter; [S] Biomaibacter acetigenes;
1270,G,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium;
1271,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium sp. JN-9;
1272,P,1,[D] Bacteria; [P] Firmicutes;
1273,S,1,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Fusobacteriaceae; [G] Fusobacterium; [S] Fusobacterium pseudoperiodonticum;
1274,C,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria;
1274,G,6,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1274,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces rubrolavendulae;
1275,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium frankenforstense;
1275,P,1,[D] Bacteria; [P] Proteobacteria;
1275,S,15,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum brasilense;
1275,C,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1275,S,7,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Halomonadaceae; [G] Halomonas; [S] Halomonas sp. 1513;
1276,G,23,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1276,G,7,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus;
1276,S,5,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus; [S] Deinococcus gobiensis;
1276,G,14,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Thermales; [F] Thermaceae; [G] Thermus;
1276,S,9,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Thermales; [F] Thermaceae; [G] Thermus; [S] Thermus thermophilus;
1277,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Pseudomonas; [S] Pseudomonas aeruginosa;
1278,G,13,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Pseudomonas;
1278,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Pseudomonas; [S] Pseudomonas aeruginosa;
1279,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Pseudomonas; [S] Pseudomonas aeruginosa;
1280,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Ralstonia; [S] Ralstonia solanacearum;
1281,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Lautropia; [S] Lautropia mirabilis;
1281,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Ralstonia; [S] Ralstonia solanacearum;
1282,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Propionibacterium; [S] Propionibacterium freudenreichii;
1282,S,4,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Heliobacteriaceae; [G] Heliobacterium; [S] Heliobacterium modesticaldum;
1282,O,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales;
1282,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Ralstonia; [S] Ralstonia solanacearum;
1282,G,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Erwiniaceae; [G] Erwinia;
1282,G,10,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Morganellaceae; [G] Proteus;
1283,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Acetobacteraceae; [G] Acetobacter; [S] Acetobacter pasteurianus;
1284,P,3,[D] Bacteria; [P] Proteobacteria;
1284,C,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1285,F,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae;
1285,S,8,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Escherichia; [S] Escherichia coli;
1286,C,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1286,S,81,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Klebsiella; [S] Klebsiella pneumoniae;
1286,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Klebsiella; [S] Klebsiella variicola;
1287,D,9,[D] Bacteria;
1287,P,19,[D] Bacteria; [P] Proteobacteria;
1287,C,21,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1287,G,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Aeromonadales; [F] Aeromonadaceae; [G] Aeromonas;
1287,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Budviciaceae; [G] Leminorella; [S] Leminorella richardii;
1287,S,19,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Klebsiella; [S] Klebsiella pneumoniae;
1287,G,8,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Hafniaceae; [G] Edwardsiella;
1287,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Oblitimonas; [S] Oblitimonas alkaliphila;
1288,O,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales;
1288,F,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae;
1289,G,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactiplantibacillus;
1289,C,10,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1289,S,12,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Morganellaceae; [G] Proteus; [S] Proteus mirabilis;
1290,D,2,[D] Bacteria;
1290,C,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1290,S,13,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Alteromonadales; [F] Pseudoalteromonadaceae; [G] Pseudoalteromonas; [S] Pseudoalteromonas sp. NC201;
1290,O,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales;
1290,G,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Morganellaceae; [G] Proteus;
1290,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Morganellaceae; [G] Proteus; [S] Proteus hauseri;
1290,G,13,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Morganellaceae; [G] Xenorhabdus;
